Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sma_20,ema_20,rsi_14,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,news_count,avg_bearish,avg_bullish,avg_neutral,net_sentiment
2025-09-10,1238.4915303876323,1243.425759592364,1218.754613568706,1223.6888427734375,30345708,0.0,0.0,,,,,,,,,,4729,0.07362787058574752,0.15159253541975046,0.774785345739057,0.07796466483400294
2025-09-11,1238.4915519593253,1243.42578125,1233.5573226686508,1243.42578125,26492972,0.0,0.0,,,,,,,,,,36,0.026941666666666666,0.3071138888888889,0.6659527777777777,0.28017222222222227
2025-09-14,1243.4258065394672,1243.4258065394672,1233.5573477574078,1238.4915771484375,24589707,0.0,0.0,,,,,,,,,,33,0.0305,0.19165151515151516,0.7778333333333334,0.16115151515151516
2025-09-15,1253.3534336090088,1273.169298171997,1248.3994674682615,1268.21533203125,40130070,5.000018,0.0,,,,,,,,,,18,0.0001722222222222222,0.2766388888888889,0.7231666666666666,0.27646666666666664
2025-09-16,1258.307482089921,1263.261448554842,1253.353515625,1253.353515625,29283972,0.0,0.0,,,,,,,,,,24,0.00030416666666666667,0.3110541666666667,0.6886458333333333,0.31075
2025-09-17,1263.261379138041,1273.1693115234375,1253.353446752645,1273.1693115234375,24191307,0.0,0.0,,,,,,,,,,24,0.000175,0.1650875,0.8347416666666666,0.1649125
2025-09-18,1273.1693814846838,1278.1233479496047,1253.353515625,1253.353515625,44913316,0.0,0.0,,,,,,,,,,19,0.052636842105263155,0.15803157894736844,0.7893368421052632,0.10539473684210529
2025-09-21,1258.3073193170849,1283.0771484375,1258.3073193170849,1283.0771484375,28859955,0.0,0.0,,,,,,,,,,44,0.04762045454545454,0.20383863636363636,0.7485613636363637,0.1562181818181818
2025-09-22,1307.8470987348414,1327.6629638671875,1302.8931324517548,1327.6629638671875,33953781,0.0,0.0,,,,,,,,,,11,0.00015454545454545454,0.1818181818181818,0.8180454545454545,0.18166363636363633
2025-09-23,1337.5708964333603,1342.5248627164472,1312.8010650179278,1327.6629638671875,44737182,0.0,0.0,,,,,,,,,,11,0.09106363636363636,0.3382636363636364,0.5706727272727273,0.24720000000000003
2025-09-24,1307.8470458984375,1317.7549780643349,1307.8470458984375,1307.8470458984375,25861812,0.0,0.0,,,,,,,,,,22,0.04556363636363636,0.2730727272727273,0.6813818181818182,0.22750909090909094
2025-09-25,1297.9390596829928,1302.8930255596454,1283.0771620530347,1288.0311279296875,25793295,0.0,0.0,,,,,,,,,,18,0.11221666666666666,0.11070555555555556,0.7770888888888889,-0.001511111111111102
2025-09-29,1297.9391958887093,1307.8471286817528,1292.9852294921875,1292.9852294921875,36642789,0.0,0.0,,,,,,,,,,51,0.0013901960784313727,0.23059607843137256,0.7680294117647058,0.22920588235294118
2025-09-30,1312.801025390625,1337.5708560583726,1312.801025390625,1312.801025390625,33837323,0.0,0.0,,,66.32983580963565,,,,,,,16,0.0625,0.01203125,0.92545625,-0.05046875
2025-10-01,1347.4788948031137,1357.3868278531363,1342.5249282781022,1352.432861328125,29593487,0.0,0.0,,,73.34944614015723,,,,,,,25,0.047928,0.230968,0.721112,0.18304
2025-10-02,1352.4328308105469,1387.110595703125,1352.4328308105469,1387.110595703125,31032341,0.0,0.0,,,77.72536764094322,,,,,,,9,0.11114444444444443,0.00014444444444444444,0.8887333333333333,-0.11099999999999999
2025-10-06,1406.9264311574475,1431.69626269191,1406.9264311574475,1421.788330078125,38395572,0.0,0.0,,,81.0722926350508,,,,,,,77,0.013874025974025974,0.18196233766233766,0.804209090909091,0.16808831168831168
2025-10-07,1397.018567627816,1406.9265007315591,1392.0646010759442,1401.9725341796875,23064494,0.0,0.0,,,74.2103742995732,,,,,,,21,0.04773809523809523,0.2364142857142857,0.7158285714285715,0.18867619047619044
2025-10-08,1426.742431640625,1441.6043319702148,1416.834498087565,1426.742431640625,39052134,0.0,0.0,,,76.84824977764146,,,,,,,23,0.08698260869565218,0.3491173913043478,0.5639347826086957,0.26213478260869566
2025-10-12,1377.202701420329,1406.9265007315591,1377.202701420329,1401.9725341796875,53850992,0.0,0.0,1314.2892333984375,1330.455806497941,69.22315376394825,,,,1440.0435018033847,1188.5349649934903,1314.2892333984375,232,0.11431724137931035,0.2019241379310345,0.6837711206896553,0.08760689655172416
2025-10-13,1441.6041683799342,1446.5581345942985,1406.926404879386,1411.88037109375,39889256,0.0,0.0,1323.6988098144532,1338.210526935637,70.48468520602285,,,,1449.090577422222,1198.3070422066844,1323.6988098144532,907,0.08448357221609702,0.22630859977949283,0.6892159867695701,0.14182502756339582
2025-10-14,1421.7881684287008,1451.511962890625,1411.880236941393,1451.511962890625,41056405,0.0,0.0,1334.1031188964844,1349.0011398837312,74.91414030356275,,,,1465.5131085881956,1202.6931292047732,1334.1031188964844,1031,0.05398923375363725,0.28363860329776913,0.6623835111542192,0.2296493695441319
2025-10-15,1451.5121375703652,1481.2359356093486,1451.5121375703652,1471.3280029296875,37737678,0.0,0.0,1345.744940185547,1360.6513173166793,76.78975108453386,,,,1482.362207599177,1209.1276727719169,1345.744940185547,686,0.07414635568513119,0.2035402332361516,0.7223246355685131,0.12939387755102044
2025-10-16,1441.6041125067347,1451.512044551455,1436.650146484375,1436.650146484375,38077331,0.0,0.0,1354.166680908203,1367.889301046936,67.30585792936137,,,,1491.3933480203334,1216.940013796073,1354.166680908203,1061,0.040419698397737985,0.39530131950989633,0.5642868991517436,0.3548816211121584
2025-10-19,1446.558158255912,1481.2359223236908,1441.6041919605152,1466.3740234375,33015553,0.0,0.0,1364.8177062988282,1377.268798417466,70.6516916919059,,,,1502.1596863480113,1227.475726249645,1364.8177062988282,1230,0.07332813008130082,0.2189491869918699,0.707729918699187,0.1456210569105691
2025-10-20,1471.3279897328969,1486.1898886190877,1466.3740234375,1466.3740234375,34601251,0.0,0.0,1374.477941894531,1385.7550103241356,70.6516916919059,53.91393323307148,,,1511.8547606593622,1237.1011231297005,1374.477941894531,62,0.1540016129032258,0.06968709677419355,0.7763112903225807,-0.08431451612903226
2025-10-21,1446.55810546875,1456.466037697988,1441.604139354131,1446.55810546875,27360948,0.0,0.0,1384.1381713867188,1391.5457812902891,65.47129018829344,52.05831321575192,,,1512.9946608117025,1255.281681961735,1384.1381713867188,32,0.002678125,0.24938125,0.747946875,0.246703125
2025-10-22,1426.742214439655,1441.6041125067347,1421.788248417295,1436.650146484375,23570046,0.0,0.0,1391.8168212890623,1395.841435118297,62.98455462080657,49.22084424370496,,,1513.788062339823,1269.845580238302,1391.8168212890623,18,0.05570555555555555,0.1708722222222222,0.7734166666666666,0.11516666666666665
2025-10-26,1486.1898886190877,1486.1898886190877,1466.3740234375,1466.3740234375,32851952,0.0,0.0,1398.752374267578,1402.558824482031,67.03030907324222,48.807970199260126,,,1521.1173523332438,1276.3873962019122,1398.752374267578,115,0.07566956521739131,0.15333304347826085,0.7710121739130434,0.07766347826086954
2025-10-27,1466.3740101959745,1476.2819426972987,1456.4660776946505,1461.4200439453125,28381919,0.0,0.0,1405.4402282714843,1408.1646549071054,65.7406236414459,47.53308795196472,,,1526.1422779750958,1284.7381785678729,1405.4402282714843,41,0.024578048780487805,0.513409756097561,0.46202195121951223,0.4888317073170732
2025-10-28,1481.235866609998,1501.051731046252,1476.2819005009344,1491.143798828125,30631103,0.0,0.0,1414.605065917969,1416.067430518631,69.52884725261745,48.36368671807486,,,1532.066303602573,1297.1438282333645,1414.605065917969,40,0.052770000000000004,0.49097999999999997,0.456245,0.43821
2025-10-29,1501.051731046252,1506.0056971553156,1486.1898327190615,1491.143798828125,27867757,0.0,0.0,1424.760699462891,1423.217560833821,69.52884725261745,48.46328761211476,,,1531.306642413011,1318.21475651277,1424.760699462891,50,0.020184,0.20088999999999999,0.778938,0.18070599999999998
2025-10-30,1501.0517175292969,1510.9596496582033,1486.1898193359375,1486.1898193359375,31928423,0.0,0.0,1434.420928955078,1429.2149187864034,68.07386904567058,47.593845075451554,,,1525.308278351124,1343.5335795590322,1434.420928955078,46,0.014417391304347826,0.3179,0.6676956521739131,0.3034826086956522
2025-11-02,1496.097900390625,1506.0058335057947,1476.2820341602855,1496.097900390625,29118770,0.0,0.0,1443.5857727050782,1435.584726558234,69.4507974742721,47.16066613427506,49.10481121804585,-1.944145083770792,1519.2631300114626,1367.9084153986937,1443.5857727050782,775,0.016177548387096775,0.4227994838709677,0.5610242580645161,0.40662193548387093
2025-11-03,1506.0056971553156,1510.9596632643793,1481.235866609998,1491.143798828125,33925673,0.0,0.0,1450.5213195800782,1440.876066774414,67.87452278008392,45.88863845019932,48.46157666447655,-2.572938214277229,1516.287858840572,1384.7547803195844,1450.5213195800782,709,0.005810296191819464,0.7555153737658674,0.2386693935119887,0.7497050775740479
2025-11-04,1466.373969927226,1471.327936041845,1441.604139354131,1446.55810546875,56305422,0.0,0.0,1453.493695068359,1441.4172133167317,55.63607237264706,40.8123946297319,46.93174025752763,-6.119345627795731,1512.5602258182464,1394.4271643184725,1453.493695068359,277,0.08586931407942237,0.6017281588447653,0.3124028880866426,0.5158588447653429
2025-11-05,1456.465928634279,1466.373860121587,1451.511962890625,1451.511962890625,27411394,0.0,0.0,1454.9798767089844,1442.3786180380548,56.57301285695945,36.76536152051517,44.89846451012514,-8.133102989609974,1512.2490615294766,1397.7106918884922,1454.9798767089844,63,0.08938571428571428,0.31786349206349207,0.592752380952381,0.22847777777777778
2025-11-06,1446.55810546875,1451.5120715833689,1441.604139354131,1446.55810546875,20329390,0.0,0.0,1457.2091552734375,1442.7766644600256,55.31493050240895,32.78045109621576,42.47486182734327,-9.694410731127512,1509.287081231495,1405.13122931538,1457.2091552734375,377,0.5293793103448275,0.23683687002652518,0.23379363395225466,-0.29254244031830234
2025-11-09,1456.4660776946505,1471.3279764466367,1451.5121114439885,1461.4200439453125,25281744,0.0,0.0,1458.9430358886718,1444.5522244110052,58.31026634332543,30.470371626918222,40.07396378725826,-9.603592160340035,1509.1225842230194,1408.7634875543242,1458.9430358886718,223,0.11850538116591929,0.2351385650224215,0.6463663677130045,0.11663318385650222
2025-11-10,1476.281791608895,1481.235757352549,1451.511962890625,1451.511962890625,22444166,0.0,0.0,1461.420007324219,1445.2150566471596,55.63286612119299,27.522851370235003,37.5637413038536,-10.0408899336186,1504.4939214400133,1418.346093208424,1461.420007324219,86,0.09806860465116278,0.21782093023255816,0.6841058139534884,0.11975232558139538
