Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,sma_20,ema_20,rsi_14,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,news_count,avg_bearish,avg_bullish,avg_neutral,net_sentiment
2025-09-04,51.6522170328112,51.84824137179643,51.60321188277821,51.79923248291016,37395300,0.0,0.0,0.0,,,52.55775440813032,,,,,,,0,,,,
2025-09-07,52.33830027064806,52.4853157205246,52.19128108191825,52.28929138183594,59980892,0.0,0.0,0.0,,,59.42607332299889,,,,,,,0,,,,
2025-09-08,52.48531417918889,52.87736284505292,52.43630903066918,52.8283576965332,56315324,0.0,0.0,0.0,,,65.36582933252456,,,,,,,0,,,,
2025-09-09,53.318415000805054,53.90648424245424,53.318415000805054,53.85747909545898,73272121,0.0,0.0,0.0,,,73.37829993952207,,,,,,,0,,,,
2025-09-10,54.4455482882874,54.788591794652696,54.15151366772646,54.347537994384766,84750243,0.0,0.0,0.0,,,76.20170887103843,,,,,,,0,,,,
2025-09-11,54.64157482555935,54.88660430908203,54.592569676625445,54.88660430908203,57457218,0.0,0.0,0.0,51.95360164642334,52.42760472732984,78.85792932323537,,,,54.288931060111,49.61827223273568,51.95360164642334,0,,,,
2025-09-14,54.88660430908203,54.935609458015925,54.69057997449324,54.88660430908203,52544684,0.0,0.0,0.0,52.08591766357422,52.6617951636872,78.85792932323537,,,,54.74820933245832,49.42362599469012,52.08591766357422,0,,,,
2025-09-15,55.033623393637846,55.71970295515845,55.033623393637846,55.6216926574707,63314427,0.0,0.0,0.0,52.25988845825195,52.94369016309515,82.02993963588042,,,,55.33664637405569,49.18313054244821,52.25988845825195,0,,,,
2025-09-16,55.474670430330605,55.474670430330605,55.13163066837966,55.22964096069336,66204045,0.0,0.0,0.0,52.48776569366455,53.1613997628664,75.52192385730719,,,,55.73097341167594,49.24455797565316,52.48776569366455,0,,,,
2025-09-17,55.37666467659372,55.817718505859375,55.13163518687428,55.817718505859375,44089588,0.0,0.0,0.0,52.73034496307373,53.4143825002943,78.3026535326994,,,,56.19987828924414,49.26081163690333,52.73034496307373,0,,,,
2025-09-18,55.8667221069336,55.964732404562376,55.47467343871208,55.8667221069336,71674519,0.0,0.0,0.0,52.98762588500976,53.64793865330757,78.5216117562441,,,,56.58385304854498,49.39139872147455,52.98762588500976,0,,,,
2025-09-21,55.86672511438443,56.25877380371094,55.6216956182687,56.25877380371094,56355369,0.0,0.0,0.0,53.2179536819458,53.896589620012655,80.2397099361639,1.100782637360922,,,57.026373966105766,49.40953339778584,53.2179536819458,0,,,,
2025-09-22,56.69982218647754,57.43491065253656,56.69982218647754,57.28789520263672,89181458,0.0,0.0,0.0,53.497287368774415,54.21957110407209,83.88399018223987,1.2294632737681468,,,57.6258155931956,49.368759144353234,53.497287368774415,0,,,,
2025-09-23,57.53292241387881,57.77795189286564,56.94484942099853,57.238887786865234,90579906,0.0,0.0,0.0,53.76191921234131,54.50712507386192,83.09805059557853,1.312361035236279,,,58.13037399306127,49.39346443162136,53.76191921234131,0,,,,
2025-09-24,57.18988120317475,57.23889009202834,56.846841414319314,57.04286575317383,56318217,0.0,0.0,0.0,54.04125289916992,54.74862418617734,79.8744178328087,1.3467166572289528,,,58.49781372533749,49.58469207300234,54.04125289916992,0,,,,
2025-09-25,56.748829707163225,56.748829707163225,55.71970288840877,56.11175155639648,158564436,0.0,0.0,0.0,54.27403087615967,54.87844584048392,66.64844852415307,1.2840093407312525,,,58.65182450259343,49.89623724972592,54.27403087615967,0,,,,
2025-09-29,56.40578458059992,56.74882809002696,56.40578458059992,56.65081405639648,62389962,0.0,0.0,0.0,54.558264923095706,55.04724281342798,69.7694026793472,1.2632492284811292,,,58.7752903205706,50.341239525620814,54.558264923095706,0,,,,
2025-09-30,56.74883032435829,57.5819290793264,56.74883032435829,56.94485092163086,74531798,0.0,0.0,0.0,54.85720081329346,55.22796739516159,71.34456632356058,1.2560441129365572,,,58.8552414460702,50.85916018051672,54.85720081329346,0,,,,
2025-10-01,57.8269592127032,58.07198870089262,57.67994002424824,58.02298355102539,72057003,0.0,0.0,0.0,55.21249351501465,55.49415941000576,76.23429482225907,1.322090068482254,,,59.00445883522127,51.42052819480803,55.21249351501465,0,,,,
2025-10-02,58.02298414345095,58.90508806662734,57.87596495349489,58.856082916259766,73601535,0.0,0.0,0.0,55.59228935241699,55.81434260107756,79.18939234905844,1.4252269907834003,1.285208266881971,0.1400187239014292,59.243726320370136,51.940852384463845,55.59228935241699,0,,,,
2025-10-06,59.78719473534688,60.4732780456543,59.68918443624007,60.4732780456543,132381054,0.0,0.0,0.0,56.0259916305542,56.2580507386563,83.48284487602153,1.6187973876287811,1.351926091031333,0.266871296597448,59.82966818204077,52.222315079067634,56.0259916305542,0,,,,
2025-10-07,59.7871963541601,59.9342155456543,59.39514766941115,59.9342155456543,112448112,0.0,0.0,0.0,56.40823783874512,56.60816167265612,77.72643101618475,1.7090051357255405,1.4233418999701748,0.2856632357553657,60.16932328552524,52.647152391964994,56.40823783874512,0,,,,
2025-10-08,60.62029269751089,60.71830673418264,60.27725291629278,60.37526321411133,72911291,0.0,0.0,0.0,56.785583114624025,56.9669332480328,79.00216571117214,1.7953881696301082,1.4977511539021615,0.2976370157279464,60.5486344839662,53.02253174528185,56.785583114624025,0,,,,
2025-10-12,58.70906882457288,59.78719711303711,58.41503043785227,59.78719711303711,261787970,0.0,0.0,0.0,57.08206901550293,57.23552980660464,72.99858574314345,1.7956956648299922,1.557340056087728,0.2383556087422642,60.80981883815893,53.35431919284693,57.08206901550293,0,,,,
2025-10-13,60.62028975879094,60.91432811569874,59.444151286571845,59.49315643310547,157148588,0.0,0.0,0.0,57.33934993743897,57.45054186627139,70.12890034241602,1.7520165750367198,1.5962753598775266,0.1557412151591932,60.98605823055971,53.69264164431822,57.33934993743897,0,,,,
2025-10-14,59.78719167847855,60.571285247802734,59.39514302438992,60.571285247802734,97216134,0.0,0.0,0.0,57.623583984375,57.74775552165532,74.14266194365358,1.783833642894919,1.633787016481005,0.1500466264139137,61.34664916617823,53.900518802571774,57.623583984375,0,,,,
2025-10-15,60.865325031645455,61.74743270874024,60.865325031645455,61.74743270874024,112923095,0.0,0.0,0.0,57.96662540435791,58.12867715852055,77.66802116057413,1.8822566856176408,1.6834809503083323,0.1987757353093084,61.877318283676914,54.05593252503891,57.96662540435791,0,,,,
2025-10-16,60.81631851196289,61.06134800132524,60.66930306165746,60.81631851196289,157583768,0.0,0.0,0.0,58.22635669708252,58.38464300170554,69.58020746810564,1.8636416215051383,1.7195130845476938,0.1441285369574445,62.16946279034152,54.283250603823525,58.22635669708252,0,,,,
2025-10-19,61.110351463110185,61.94345394723772,60.91433086811848,61.84543991088867,102880277,0.0,0.0,0.0,58.55714664459229,58.71424270734202,72.93485983726592,1.909914242738644,1.757593316185884,0.15232092655276,62.5488742562848,54.565419032899776,58.55714664459229,0,,,,
2025-10-20,62.13947525202385,62.38450472267244,61.796431749804015,61.943450927734375,124931191,0.0,0.0,0.0,58.863433265686034,59.02178634737939,73.23755813670672,1.9322208590917496,1.7925188247670572,0.1397020343246926,62.907090197604624,54.81977633376744,58.863433265686034,0,,,,
2025-10-21,61.35538180578285,61.6004112918105,61.01234202088544,61.45339584350586,116660310,0.0,0.0,0.0,59.14276695251465,59.25336820415334,69.07757589258179,1.8885852286140832,1.8117321055364624,0.0768531230776206,63.09049767101197,55.19503623401733,59.14276695251465,0,,,,
2025-10-22,60.86532207950865,61.15936045018082,60.52228229886205,61.1103515625,161355781,0.0,0.0,0.0,59.3853458404541,59.43022376209112,66.24112487877534,1.805510074300756,1.8104876992893213,-0.0049776249885655,63.187975759509136,55.58271592139906,59.3853458404541,0,,,,
2025-10-26,62.4825195083202,62.62953869682226,62.18848487016935,62.531524658203125,102297434,0.0,0.0,0.0,59.64752731323242,59.72558575219702,71.46809935197517,1.8332170228657745,1.815033564004612,0.0181834588611624,63.55711376165048,55.73794086481437,59.64752731323242,0,,,,
2025-10-27,62.286493694091874,62.4335128791104,61.94345391418622,62.09046936035156,93730892,0.0,0.0,0.0,59.89010639190674,59.95081276249745,67.95173621148265,1.7988494856124078,1.8117967483261717,-0.0129472627137636,63.77376086360386,56.00645192020962,59.89010639190674,0,,,,
2025-10-28,62.43351129274276,63.16859598259813,62.43351129274276,63.11959457397461,65206490,0.0,0.0,0.0,60.193942832946775,60.25260150644765,71.47804714049865,1.8335191018355417,1.8161412190280453,0.0173778828074961,64.08984692013505,56.2980387457585,60.193942832946775,0,,,,
2025-10-29,63.31561516388106,63.51164323149369,62.727545916455526,63.11959457397461,91073965,0.0,0.0,0.0,60.544334983825685,60.52564846525975,71.47804714049865,1.839787101989451,1.8208703956203267,0.0189167063691242,64.15902729677119,56.92964267088019,60.544334983825685,0,,,,
2025-10-30,63.31561966324998,63.51164774479287,63.11959905941381,63.46263885498047,53629924,0.0,0.0,0.0,60.88492622375488,60.80536183570934,72.64178505927705,1.8510970492901109,1.826915726354284,0.0241813229358272,64.24251306564219,57.52733938186758,60.88492622375488,0,,,,
2025-11-02,63.1685960094966,63.51164325853824,62.62953564817123,62.87456512451172,130638786,0.0,0.0,0.0,61.18141193389893,61.00242881559528,67.55329702664208,1.7919511315049093,1.819922807384409,-0.0279716758794996,64.11546513882479,58.24735872897306,61.18141193389893,0,,,,
2025-11-03,63.21760721073813,63.56064699463496,62.5805290533832,62.67854309082031,83118781,0.0,0.0,0.0,61.41418991088867,61.162058746569095,65.89630243768366,1.709553556404316,1.7978489571883904,-0.0882954007840743,64.03049880574545,58.79788101603189,61.41418991088867,0,,,,
2025-11-04,61.69842680009248,61.89445114135742,61.06134862569478,61.89445114135742,210997899,0.0,0.0,0.0,61.56610832214356,61.2318104032156,59.59892460487581,1.5629663143437966,1.7508724286194717,-0.187906114275675,63.90920527047887,59.22301137380824,61.56610832214356,0,,,,
2025-11-05,62.09047090922158,62.23749009790755,61.89445030944465,62.041465759277344,65559913,0.0,0.0,0.0,61.644517707824704,61.30892043712623,60.36376239177911,1.442034839921412,1.68910491087986,-0.2470700709584479,63.94056834276551,59.3484670728839,61.644517707824704,0,,,,
2025-11-06,61.40439144981801,61.502401749894055,61.1593619607746,61.30637741088867,102458588,0.0,0.0,0.0,61.71312580108643,61.30867824415122,54.77958913727117,1.2722149864150651,1.6057269259869011,-0.333511939571836,63.87896543302261,59.54728616915024,61.71312580108643,0,,,,
2025-11-09,61.55140524670561,62.09046936035156,61.3553809129653,62.09046936035156,80256746,0.0,0.0,0.0,61.79888610839844,61.38313454093221,59.1233871682599,1.187215712697267,1.5220246833289743,-0.3348089706317076,63.880218461013634,59.71755375578324,61.79888610839844,0,,,,
2025-11-10,62.38450630782114,62.433511455425446,61.60040899073986,61.64941787719727,75382949,0.0,0.0,0.0,61.89199714660644,61.40849485867174,55.87222903591234,1.0719077222371496,1.4320012911106097,-0.3600935688734599,63.76078159857359,60.0232126946393,61.89199714660644,0,,,,
2025-11-11,61.698421457085786,62.04146122045261,61.50239713279631,61.943450927734375,59822193,0.0,0.0,0.0,62.01451187133789,61.45944305572532,57.54819982259709,0.9928068594153814,1.344162404771564,-0.3513555453561825,63.52512699153845,60.503896751137326,62.01451187133789,0,,,,
2025-11-12,61.55140384313555,61.69842302480157,61.35537951386523,61.64941787719727,74963633,0.0,0.0,0.0,62.06841850280762,61.47753589586552,55.28688385341388,0.8960635826954757,1.2545426403563462,-0.3584790576608705,63.43969981940472,60.69713718621052,62.06841850280762,0,,,,
2025-11-13,60.424272896100895,60.66930238272117,60.17924340948062,60.4732780456543,204108022,0.0,0.0,0.0,62.00471076965332,61.381892291083496,47.28329561032216,0.716232896906412,1.1468806916663594,-0.4306477947599474,63.538485846972186,60.47093569233446,62.00471076965332,0,,,,
2025-11-16,60.7673141955913,60.96333853754129,60.5712898536413,60.66930389404297,86927813,0.0,0.0,0.0,61.99736003875732,61.31402672946059,48.61838229949477,0.5828151008245399,1.0340675734979956,-0.4512524726734557,63.55506891010762,60.43965116740702,61.99736003875732,0,,,,
2025-11-17,60.08122955991986,60.08122955991986,59.101111610365365,59.24813079833984,240526230,0.0,0.0,0.0,61.86749458312988,61.11727473602052,40.59199783099992,0.3582737874185611,0.8989088162821087,-0.5406350288635476,63.833717642664354,59.90127152359541,61.86749458312988,0,,,,
2025-11-18,58.95409695584824,59.29713674727462,58.70906746515702,58.856082916259766,138705085,0.0,0.0,0.0,61.71312618255615,60.90192313413854,38.69423249554417,0.1469937388870548,0.7485258008030979,-0.6015320619160431,64.07602289626954,59.35022946884277,61.71312618255615,0,,,,
2025-11-19,60.32626036091714,60.71830904481713,60.130236018967146,60.66930389404297,81330710,0.0,0.0,0.0,61.67392158508301,60.87976892079611,50.2736123381919,0.1244302034916557,0.6237066813408095,-0.4992764778491537,64.07840778841629,59.26943538174972,61.67392158508301,0,,,,
2025-11-20,58.90508655226296,58.95409544022391,58.31701728526377,58.66005706787109,299502200,0.0,0.0,0.0,61.55140686035156,60.6683677919461,41.02633421637085,-0.0549475861964054,0.4879758278333665,-0.5429234140297721,64.285390785408,58.81742293529513,61.55140686035156,0,,,,
2025-11-23,58.90508814984557,58.90508814984557,58.26801371646036,58.366024017333984,153617414,0.0,0.0,0.0,61.3431318283081,60.44909695626876,39.87055818029784,-0.2183151851550135,0.3467176252356905,-0.5650328103907041,64.36610399793872,58.32015965867749,61.3431318283081,0,,,,
2025-11-24,59.493159487852274,59.54216463690212,58.9050864826944,59.15011596679688,61913501,0.0,0.0,0.0,61.19611415863037,60.32538448108097,44.37112081578659,-0.2812731748645234,0.2211194652156478,-0.5023926400801713,64.3428688351152,58.04935948214554,61.19611415863037,0,,,,
2025-11-25,59.88520428111058,60.27725295031243,59.78719398323672,60.13023376464844,73622900,0.0,0.0,0.0,61.04664611816406,60.30679869856358,49.46307423046184,-0.2492078077158552,0.1270540106293471,-0.3762618183452024,64.09623084968214,57.99706138664597,61.04664611816406,0,,,,
2025-11-26,60.5712898536413,60.86532449713962,60.42427440131881,60.66930389404297,52209933,0.0,0.0,0.0,60.92413158416748,60.34132300289495,52.062123881320105,-0.1782426486850923,0.0659946787664592,-0.2442373274515516,63.8239560894226,58.024307078912365,60.92413158416748,0,,,,
2025-11-27,60.71830663302576,61.15936045018082,60.62029259651731,61.1103515625,66700125,0.0,0.0,0.0,60.80651721954346,60.41456381809543,54.14020644369471,-0.0854286200668639,0.0357100189997946,-0.1211386390666585,63.465799331220666,58.14723510786625,60.80651721954346,0,,,,
2025-11-30,60.57128682606702,60.7183060098943,60.17924190061621,60.277252197265625,96548521,0.0,0.0,0.0,60.676651573181154,60.40148652087355,49.752896326159885,-0.0781955997713765,0.0129288952455604,-0.0911244950169369,63.16763147482199,58.18567167154032,60.676651573181154,0,,,,
2025-12-01,60.57128834476111,60.96333701889485,60.424272896100895,60.4732780456543,41397425,0.0,0.0,0.0,60.56638832092285,60.40832380894791,50.76392408725952,-0.0560001959673144,-0.0008569229970145,-0.0551432729702998,62.8822266485798,58.25054999326591,60.56638832092285,0,,,,
2025-12-02,61.15935817959814,61.2573684736147,60.86531981984234,61.06134414672852,44855416,0.0,0.0,0.0,60.524732971191405,60.47051622206987,53.769177857658576,0.0089388002152119,0.0011022216454307,0.0078365785697812,62.77249020232104,58.27697574006177,60.524732971191405,0,,,,
2025-12-03,61.159361281408,61.25737158039533,60.76731260775217,60.96333694458008,38785824,0.0,0.0,0.0,60.47082653045654,60.5174515289756,53.18651706030837,0.0518968261103012,0.0112611425384048,0.0406356835718963,62.620051500460434,58.32160156045265,60.47082653045654,0,,,,
2025-12-04,61.208364816520046,61.50239944458008,61.1103507812646,61.50239944458008,45051403,0.0,0.0,0.0,60.48062763214112,60.611256092366496,56.01010391826024,0.127964119035397,0.0346017378378032,0.0933623811975937,62.646726246236,58.31452901804623,60.48062763214112,27,0.11132222222222223,0.3078814814814815,0.5808222222222222,0.19655925925925927
2025-12-07,61.74743033431659,62.43351364135742,61.69842518499651,62.43351364135742,76124318,0.0,0.0,0.0,60.497779846191406,60.784804430365625,60.44772464311204,0.2603796363802004,0.0797573175462827,0.1806223188339177,62.71932009728242,58.27623959510039,60.497779846191406,48,0.06532291666666666,0.09909791666666667,0.835575,0.03377500000000001
2025-12-08,62.53152314345099,62.58052829214683,62.28649366111862,62.33549880981445,48271330,0.0,0.0,0.0,60.53208389282226,60.93248960936075,59.76426580097892,0.3533378513120979,0.1344734242994457,0.2188644270126521,62.84308414892711,58.22108363671742,60.53208389282226,15,0.1991,0.13298,0.6679333333333334,-0.06612000000000001
2025-12-09,62.43351439527383,62.92356963324553,62.38450924536198,62.77655792236328,64151249,0.0,0.0,0.0,60.573739242553714,61.10811516298004,61.854365198324295,0.4573259221166381,0.1990439238628842,0.2582819982537538,63.01155032290452,58.13592816220291,60.573739242553714,20,0.08123,0.27328,0.64548,0.19205000000000003
2025-12-10,63.02158588033132,63.21760647521844,61.94345391418622,62.09046936035156,94638653,0.0,0.0,0.0,60.59579181671143,61.20167270558685,56.90265097457837,0.4788556544427109,0.2550062699788496,0.2238493844638613,63.07967078808152,58.11191284534134,60.59579181671143,33,0.00017272727272727275,0.12140303030303029,0.8784363636363637,0.12123030303030302
2025-12-11,62.286494490591416,62.53152397618686,62.04146500499597,62.18848419189453,57687594,0.0,0.0,0.0,60.68155212402344,61.29565475190187,57.42699440643106,0.4980854808105235,0.3036221121451844,0.1944633686653391,63.259257944854646,58.10384630319224,60.68155212402344,22,0.09098181818181819,0.18205454545454544,0.7269681818181818,0.09107272727272725
2025-12-14,61.257372221459214,61.60041201035808,61.1593619214462,61.55140686035156,105905436,0.0,0.0,0.0,60.725657272338864,61.32001209556375,52.92016133405388,0.4566544125618179,0.3342285722285111,0.1224258403333067,63.331052768410494,58.12026177626724,60.725657272338864,61,0.047342622950819674,0.18607868852459017,0.7665836065573771,0.1387360655737705
2025-12-15,60.86532516755635,61.01234436035156,60.47328021819143,61.01234436035156,155552766,0.0,0.0,0.0,60.81386795043945,61.29071040649592,49.3882432960266,0.375987998263696,0.3425804574355481,0.0334075408281478,63.33116455533914,58.29657134553976,60.81386795043945,15,0.06768666666666667,0.004213333333333333,0.9281,-0.06347333333333334
2025-12-16,60.914333386767126,61.20836803026545,60.62029500441546,60.66930389404297,89657544,0.0,0.0,0.0,60.90452899932861,61.23152883388136,47.22810815210877,0.2811380011648907,0.3302919661814166,-0.0491539650165259,63.25856803875968,58.55048995989754,60.90452899932861,31,0.08540322580645161,0.08349354838709677,0.8311032258064516,-0.001909677419354841
2025-12-17,60.5712898536413,60.86532449713962,60.32626036091714,60.66930389404297,112535790,0.0,0.0,0.0,60.90452899932861,61.1779836015158,47.22810815210877,0.2036214735100969,0.3049578676471527,-0.1013363941370557,63.25856803875968,58.55048995989754,60.90452899932861,27,0.11124814814814815,0.29077037037037035,0.5979851851851853,0.1795222222222222
2025-12-18,61.159359698666265,61.50239947509766,61.11035081158765,61.25736999511719,79433169,0.0,0.0,0.0,61.03439464569092,61.185544210430216,51.44990727633466,0.1874799345670013,0.2814622810311225,-0.0939823464641211,63.15368885796699,58.91510043341484,61.03439464569092,25,0.08148,0.211556,0.7069679999999999,0.130076
2025-12-21,62.04146274214781,62.18848192368412,61.79643326548936,62.13947677612305,91596850,0.0,0.0,0.0,61.22306728363037,61.27639493097239,57.00614691599986,0.2430643987280873,0.2737827045705154,-0.030718305842428,63.00329744905933,59.44283711820141,61.22306728363037,52,0.04213653846153846,0.2715192307692308,0.6863442307692308,0.22938269230769232
2025-12-22,62.23748930522386,62.531523939997584,62.23748930522386,62.43351364135742,100327038,0.0,0.0,0.0,61.3872371673584,61.38659671291381,58.70273908904264,0.3072994479473152,0.2804860532458754,0.0268133947014398,62.96680137422204,59.80767296049476,61.3872371673584,15,0.18305999999999997,0.13179333333333335,0.68516,-0.05126666666666663
2025-12-23,62.67854229547073,62.7765563316641,62.48251796193715,62.580528259277344,62393202,0.0,0.0,0.0,61.509751892089845,61.50030447923415,59.56195955344933,0.3658517272785246,0.2975591880524053,0.0682925392261193,63.06015857023156,59.95934521394813,61.509751892089845,34,0.05891470588235294,0.21943235294117647,0.721664705882353,0.16051764705882354
2025-12-25,62.92356650636198,63.21760486892784,62.82555621140875,63.11959457397461,68362335,0.0,0.0,0.0,61.63226642608642,61.65452258349515,62.63203579769905,0.4505592108070004,0.3281591926033243,0.1224000182036761,63.28174202398541,59.98279082818744,61.63226642608642,88,0.06906363636363637,0.14927045454545454,0.7816761363636364,0.08020681818181817
2025-12-28,63.36462846550363,64.0507080556889,63.315619575758944,63.95269775390625,83563905,0.0,0.0,0.0,61.77438373565674,61.873396409248585,66.82405824813013,0.5782492682576859,0.3781772077341966,0.2000720605234892,63.6881187522683,59.86064871904518,61.77438373565674,181,0.06399613259668507,0.20836519337016576,0.7276419889502763,0.1443690607734807
2025-12-29,63.60965724649447,64.00170592694151,63.4626380566135,63.85468673706055,58116367,0.0,0.0,0.0,61.95325546264648,62.06209072618306,65.88759953874211,0.6638830581557613,0.4353183778185095,0.2285646803372517,63.9411319381401,59.96537898715286,61.95325546264648,94,0.13778510638297872,0.22618297872340423,0.636031914893617,0.08839787234042551
2025-12-30,63.805679228478894,64.54076771608281,63.60965862286723,64.29573822021484,69494353,0.0,0.0,0.0,62.14437847137451,62.27481905894799,68.05695712936412,0.7585930339895839,0.4999733090527245,0.2586197249368593,64.25741404298697,60.03134289976205,62.14437847137451,129,0.08763488372093023,0.23713255813953488,0.6752364341085272,0.14949767441860465
2026-01-01,64.68778738431979,65.6679053749913,64.49176677726823,65.618896484375,77878570,0.0,0.0,0.0,62.37225608825683,62.593302623274376,73.50135360692425,0.9297021582483468,0.5859190788918489,0.3437830793564977,64.90939402472313,59.83511815179055,62.37225608825683,211,0.14675924170616114,0.1646872037914692,0.6885530805687204,0.017927962085308058
2026-01-04,66.74602801385905,68.65726242035547,66.69702660510141,68.11819458007812,225924687,0.0,0.0,0.0,62.72999897003174,63.11948280963664,80.32339762716435,1.252541324111185,0.7192435279357161,0.5332977961754688,66.21300058221755,59.246997357845935,62.72999897003174,241,0.12302780082987552,0.2542804979253112,0.622695020746888,0.1312526970954357
2026-01-05,68.06918863665409,69.00030517578125,67.57912966165239,69.00030517578125,125256215,0.0,0.0,0.0,63.1048942565918,63.67956113022184,82.07722095435341,1.561571814126914,0.8877091851739557,0.6738626289529585,67.47880122756678,58.73098728561683,63.1048942565918,142,0.07790845070422536,0.31334788732394364,0.608749295774648,0.23543943661971828
2026-01-06,69.00030289213008,69.04930430138457,68.31421586321069,68.46123504638672,113869755,0.0,0.0,0.0,63.40628032684326,64.13495864604707,77.52934352243048,1.7428912838555988,1.0587456049102844,0.6841456789453144,68.34750030601427,58.46506034767226,63.40628032684326,237,0.05481518987341773,0.27761814345991565,0.6675742616033755,0.22280295358649793
2026-01-07,68.26521821442927,68.95129780343592,68.02018872154022,68.70626831054688,71394567,0.0,0.0,0.0,63.72481880187989,64.57032147123752,78.12273804950333,1.884635501623265,1.2239235842528806,0.6607119173703844,69.14685234625071,58.30278525750905,63.72481880187989,217,0.1411958525345622,0.16647235023041473,0.6923299539170508,0.025276497695852523
2026-01-08,68.41223363713223,68.85328370895405,67.53012601578232,68.46123504638672,106682469,0.0,0.0,0.0,64.00905265808106,64.94088466887078,75.96245116230335,1.9546645229427355,1.3700717719908515,0.584592750951884,69.78678406801697,58.23132124814516,64.00905265808106,190,0.11712947368421052,0.18780105263157895,0.695077894736842,0.07067157894736843
2026-01-11,69.09831312836091,69.14732201527913,68.65726305692196,68.9512939453125,80365400,0.0,0.0,0.0,64.3520938873291,65.32282840948427,77.31361258044555,2.0263482036863394,1.5013270583299492,0.5250211453563902,70.43982158489258,58.26436618976562,64.3520938873291,290,0.05779034482758621,0.22567689655172413,0.7165389655172414,0.1678865517241379
2026-01-12,69.68638307775757,69.7843933748651,68.90229322319097,69.2943344116211,99445355,0.0,0.0,0.0,64.70738639831544,65.70106707635445,78.2358454862128,2.0867833958412945,1.6184183258322182,0.4683650700090762,71.07169345748416,58.34307933914672,64.70738639831544,118,0.034921186440677966,0.1564728813559322,0.8086127118644069,0.12155169491525425
2026-01-13,69.53936624292831,69.68638543241045,69.24533534167061,69.34334564208984,82266008,0.0,0.0,0.0,65.09698333740235,66.04795074928163,78.371128746319,2.114261625791059,1.7175869858239865,0.3966746399670726,71.59341647388419,58.6005502009205,65.09698333740235,208,0.05208461538461539,0.28218365384615385,0.6657389423076924,0.23009903846153845
2026-01-14,69.2943398534902,69.2943398534902,68.75527943821174,69.2453384399414,89452635,0.0,0.0,0.0,65.50863304138184,66.3524638626778,77.3359137608848,2.1038777655997905,1.7948451417791471,0.3090326238206431,71.96082154439519,59.056444538368496,65.50863304138184,193,0.10614922279792746,0.2333880829015544,0.6604694300518135,0.12723886010362695
2026-01-15,70.32345959875319,70.66649936954734,69.78439176057226,70.56848907470703,97268614,0.0,0.0,0.0,66.00359230041504,66.75399007334724,80.98727496729464,2.177316925595349,1.871339498542388,0.3059774270529611,72.41353809600065,59.59364650482943,66.00359230041504,175,0.12251542857142858,0.2607908571428571,0.6166954285714286,0.13827542857142852
2026-01-18,70.27445514061729,71.35259088491469,70.02942564922364,71.15656280517578,116848644,0.0,0.0,0.0,66.52795524597168,67.17328271447377,82.34842855297737,2.2569538650526795,1.9484623718444465,0.308491493208233,72.82138623008281,60.23452426186055,66.52795524597168,356,0.06397837078651686,0.2472862359550562,0.6887441011235955,0.18330786516853934
